id_talent_req,nama_posisi,company_name,backlog_headcount,nim,program_studi,semester,match_score
TR2410,Digital Marketing Intern,PT Media Indonesia,1,20210190,Desain Komunikasi Visual,6,70.0
TR2410,Digital Marketing Intern,PT Media Indonesia,1,20220631,Ilmu Komunikasi,5,70.0
TR2410,Digital Marketing Intern,PT Media Indonesia,1,20211108,Desain Komunikasi Visual,6,70.0
TR2410,Digital Marketing Intern,PT Media Indonesia,1,20221136,Ilmu Komunikasi,5,70.0
TR2410,Digital Marketing Intern,PT Media Indonesia,1,20191461,Ilmu Komunikasi,11,70.0
TR2411,Data Analyst,PT Kreasi Makmur,3,20193988,Statistika,11,94.0
TR2411,Data Analyst,PT Kreasi Makmur,3,202113265,Statistika,7,94.0
TR2411,Data Analyst,PT Kreasi Makmur,3,202013923,Statistika,8,94.0
TR2411,Data Analyst,PT Kreasi Makmur,3,202122258,Statistika,7,94.0
TR2411,Data Analyst,PT Kreasi Makmur,3,20212219,Statistika,6,88.0
TR2412,Data Analyst,PT Bangkit Bangsa,2,20203095,Ekonomi Pembangunan,9,88.0
TR2412,Data Analyst,PT Bangkit Bangsa,2,20213594,Ekonomi Pembangunan,6,88.0
TR2412,Data Analyst,PT Bangkit Bangsa,2,20204251,Ekonomi Pembangunan,7,88.0
TR2412,Data Analyst,PT Bangkit Bangsa,2,20214908,Ekonomi Pembangunan,5,88.0
TR2412,Data Analyst,PT Bangkit Bangsa,2,20228359,Ekonomi Pembangunan,5,88.0
TR2413,Business Analyst,PT Bumi Utama,1,20200131,Informatika,7,100.0
TR2413,Business Analyst,PT Bumi Utama,1,20201375,Informatika,9,100.0
TR2413,Business Analyst,PT Bumi Utama,1,20212648,Statistika,5,100.0
TR2413,Business Analyst,PT Bumi Utama,1,20222689,Informatika,5,100.0
TR2413,Business Analyst,PT Bumi Utama,1,20222716,Statistika,5,100.0
TR2414,Geologist Intern,PT Mitra Informatika,2,20211636,Teknik Sipil,7,70.0
TR2414,Geologist Intern,PT Mitra Informatika,2,20212388,Teknik Sipil,6,70.0
TR2414,Geologist Intern,PT Mitra Informatika,2,20213404,Teknik Sipil,7,70.0
TR2414,Geologist Intern,PT Mitra Informatika,2,20204038,Teknik Sipil,7,70.0
TR2414,Geologist Intern,PT Mitra Informatika,2,20214474,Teknik Sipil,6,70.0
TR2415,Accounting Staff,PT Gemilang Indonesia,1,20214582,Akuntansi,5,100.0
TR2415,Accounting Staff,PT Gemilang Indonesia,1,20225338,Akuntansi,5,100.0
TR2415,Accounting Staff,PT Gemilang Indonesia,1,20196265,Akuntansi,9,100.0
TR2415,Accounting Staff,PT Gemilang Indonesia,1,202112993,Akuntansi,7,100.0
TR2415,Accounting Staff,PT Gemilang Indonesia,1,202115873,Akuntansi,5,100.0
TR2416,Quality Control Staff,PT Esa Bersama,4,20210304,Teknik Mesin,5,70.0
TR2416,Quality Control Staff,PT Esa Bersama,4,20200670,Teknik Mesin,7,70.0
TR2416,Quality Control Staff,PT Esa Bersama,4,20200723,Teknik Mesin,8,70.0
TR2416,Quality Control Staff,PT Esa Bersama,4,20220771,Teknik Mesin,5,70.0
TR2416,Quality Control Staff,PT Esa Bersama,4,20211065,Agroteknologi,6,70.0
TR2418,HR Intern,PT Jaya Inovasi,1,20210885,Manajemen,6,70.0
TR2418,HR Intern,PT Jaya Inovasi,1,20211235,Manajemen,6,70.0
TR2418,HR Intern,PT Jaya Inovasi,1,20211450,Psikologi,6,70.0
TR2418,HR Intern,PT Jaya Inovasi,1,20211884,Manajemen,6,70.0
TR2418,HR Intern,PT Jaya Inovasi,1,20202666,Psikologi,8,70.0
TR2419,Consultant Intern,PT Sejahtera Informatika,1,20200322,Sistem Informasi,7,70.0
TR2419,Consultant Intern,PT Sejahtera Informatika,1,20201969,Sistem Informasi,7,70.0
TR2419,Consultant Intern,PT Sejahtera Informatika,1,20202518,Sistem Informasi,8,70.0
TR2419,Consultant Intern,PT Sejahtera Informatika,1,20202581,Sistem Informasi,7,70.0
TR2419,Consultant Intern,PT Sejahtera Informatika,1,20202592,Sistem Informasi,8,70.0
TR242,Brand Executive Intern,CV Techno Logistik,3,20210885,Manajemen,6,70.0
TR242,Brand Executive Intern,CV Techno Logistik,3,20211235,Manajemen,6,70.0
TR242,Brand Executive Intern,CV Techno Logistik,3,20191461,Ilmu Komunikasi,11,70.0
TR242,Brand Executive Intern,CV Techno Logistik,3,20201583,Ilmu Komunikasi,9,70.0
TR242,Brand Executive Intern,CV Techno Logistik,3,20211884,Manajemen,6,70.0
TR2420,Accounting Staff,PT Perkasa Informatika,1,20214582,Akuntansi,5,100.0
TR2420,Accounting Staff,PT Perkasa Informatika,1,20225338,Akuntansi,5,100.0
TR2420,Accounting Staff,PT Perkasa Informatika,1,20196265,Akuntansi,9,100.0
TR2420,Accounting Staff,PT Perkasa Informatika,1,202112993,Akuntansi,7,100.0
TR2420,Accounting Staff,PT Perkasa Informatika,1,202115873,Akuntansi,5,100.0
TR2421,Research Associate,PT Techno Logistik,4,20200116,Ekonomi Pembangunan,9,70.0
TR2421,Research Associate,PT Techno Logistik,4,20220358,Ekonomi Pembangunan,5,70.0
TR2421,Research Associate,PT Techno Logistik,4,20220919,Ekonomi Pembangunan,5,70.0
TR2421,Research Associate,PT Techno Logistik,4,20212194,Ekonomi Pembangunan,7,70.0
TR2421,Research Associate,PT Techno Logistik,4,20212812,Ekonomi Pembangunan,6,70.0
TR2422,IT Support,PT Bumi Sentosa,1,20200322,Sistem Informasi,7,70.0
TR2422,IT Support,PT Bumi Sentosa,1,20210338,Pendidikan Teknik Informatika,6,70.0
TR2422,IT Support,PT Bumi Sentosa,1,20200418,Pendidikan Teknik Informatika,7,70.0
TR2422,IT Support,PT Bumi Sentosa,1,20200472,Pendidikan Teknik Informatika,7,70.0
TR2422,IT Support,PT Bumi Sentosa,1,20210589,Pendidikan Teknik Informatika,7,70.0
TR2423,Customer Service Intern,PT Cipta Data,1,20200697,Ilmu Komunikasi,9,70.0
TR2423,Customer Service Intern,PT Cipta Data,1,20201042,Ilmu Komunikasi,8,70.0
TR2423,Customer Service Intern,PT Cipta Data,1,20202315,Psikologi,7,70.0
TR2423,Customer Service Intern,PT Cipta Data,1,20212991,Psikologi,6,70.0
TR2423,Customer Service Intern,PT Cipta Data,1,20205004,Psikologi,8,70.0
TR2424,Quality Control Staff,CV Cakra Teknologi,1,20210265,Teknik Industri,7,70.0
TR2424,Quality Control Staff,CV Cakra Teknologi,1,20200948,Teknik Industri,7,70.0
TR2424,Quality Control Staff,CV Cakra Teknologi,1,20201362,Teknik Industri,7,70.0
TR2424,Quality Control Staff,CV Cakra Teknologi,1,20202139,Agroteknologi,9,70.0
TR2424,Quality Control Staff,CV Cakra Teknologi,1,20202381,Teknik Industri,7,70.0
TR2427,Marketing Intern,CV Cakra Solusi,4,20190191,Manajemen,11,70.0
TR2427,Marketing Intern,CV Cakra Solusi,4,20200206,Manajemen,9,70.0
TR2427,Marketing Intern,CV Cakra Solusi,4,20210344,Manajemen,6,70.0
TR2427,Marketing Intern,CV Cakra Solusi,4,20220381,Ilmu Komunikasi,5,70.0
TR2427,Marketing Intern,CV Cakra Solusi,4,20200737,Ilmu Komunikasi,8,70.0
TR2428,Business Development Intern,PT Sejahtera Teknologi,1,20200116,Ekonomi Pembangunan,9,70.0
TR2428,Business Development Intern,PT Sejahtera Teknologi,1,20210885,Manajemen,6,70.0
TR2428,Business Development Intern,PT Sejahtera Teknologi,1,20211235,Manajemen,6,70.0
TR2428,Business Development Intern,PT Sejahtera Teknologi,1,20211884,Manajemen,6,70.0
TR2428,Business Development Intern,PT Sejahtera Teknologi,1,20212194,Ekonomi Pembangunan,7,70.0
TR2429,Business Development Intern,CV Indo Abadi,1,20190498,Ekonomi Pembangunan,9,70.0
TR2429,Business Development Intern,CV Indo Abadi,1,20200697,Ilmu Komunikasi,9,70.0
TR2429,Business Development Intern,CV Indo Abadi,1,20201042,Ilmu Komunikasi,8,70.0
TR2429,Business Development Intern,CV Indo Abadi,1,20193066,Ekonomi Pembangunan,11,70.0
TR2429,Business Development Intern,CV Indo Abadi,1,20204329,Ekonomi Pembangunan,9,70.0
TR243,Marketing Staff,CV Andalas Solusi,1,20210190,Desain Komunikasi Visual,6,70.0
TR243,Marketing Staff,CV Andalas Solusi,1,20210885,Manajemen,6,70.0
TR243,Marketing Staff,CV Andalas Solusi,1,20211108,Desain Komunikasi Visual,6,70.0
TR243,Marketing Staff,CV Andalas Solusi,1,20211235,Manajemen,6,70.0
TR243,Marketing Staff,CV Andalas Solusi,1,20221549,Desain Komunikasi Visual,5,70.0
TR2430,Data Analyst,PT Makmur Data,2,20215801,Statistika,7,94.0
TR2430,Data Analyst,PT Makmur Data,2,202110494,Statistika,7,94.0
TR2430,Data Analyst,PT Makmur Data,2,202114287,Statistika,6,94.0
TR2430,Data Analyst,PT Makmur Data,2,20214089,Statistika,7,88.0
TR2430,Data Analyst,PT Makmur Data,2,20204301,Statistika,7,88.0
TR2431,Business Process Analyst,PT Sinergi Mandiri,4,20200322,Sistem Informasi,7,70.0
TR2431,Business Process Analyst,PT Sinergi Mandiri,4,20210885,Manajemen,6,70.0
TR2431,Business Process Analyst,PT Sinergi Mandiri,4,20211235,Manajemen,6,70.0
TR2431,Business Process Analyst,PT Sinergi Mandiri,4,20211884,Manajemen,6,70.0
TR2431,Business Process Analyst,PT Sinergi Mandiri,4,20201969,Sistem Informasi,7,70.0
TR2432,QA Engineer,PT Cakra Inovasi,1,20200131,Informatika,7,100.0
TR2432,QA Engineer,PT Cakra Inovasi,1,20201375,Informatika,9,100.0
TR2432,QA Engineer,PT Cakra Inovasi,1,20191383,Sistem Informasi,10,100.0
TR2432,QA Engineer,PT Cakra Inovasi,1,20202944,Informatika,8,100.0
TR2432,QA Engineer,PT Cakra Inovasi,1,20204196,Sistem Informasi,8,100.0
TR2433,UI/UX Designer,PT Media Indonesia,1,20200161,Desain Komunikasi Visual,8,100.0
TR2433,UI/UX Designer,PT Media Indonesia,1,20212238,Desain Komunikasi Visual,7,100.0
TR2433,UI/UX Designer,PT Media Indonesia,1,20193177,Desain Komunikasi Visual,9,100.0
TR2433,UI/UX Designer,PT Media Indonesia,1,20208073,Desain Komunikasi Visual,8,100.0
TR2433,UI/UX Designer,PT Media Indonesia,1,20208515,Desain Komunikasi Visual,8,100.0
TR2434,IT Support,CV Inovasi Perkasa,2,20210409,Sistem Informasi,7,70.0
TR2434,IT Support,CV Inovasi Perkasa,2,20191335,Informatika,11,70.0
TR2434,IT Support,CV Inovasi Perkasa,2,20221442,Sistem Informasi,5,70.0
TR2434,IT Support,CV Inovasi Perkasa,2,20212546,Sistem Informasi,6,70.0
TR2434,IT Support,CV Inovasi Perkasa,2,20223142,Informatika,5,70.0
TR2437,Marketing Staff,CV Graha Data,1,20210190,Desain Komunikasi Visual,6,70.0
TR2437,Marketing Staff,CV Graha Data,1,20211108,Desain Komunikasi Visual,6,70.0
TR2437,Marketing Staff,CV Graha Data,1,20191461,Ilmu Komunikasi,11,70.0
TR2437,Marketing Staff,CV Graha Data,1,20211562,Desain Komunikasi Visual,6,70.0
TR2437,Marketing Staff,CV Graha Data,1,20201583,Ilmu Komunikasi,9,70.0
TR2438,IT Support,CV Digital Konsultan,3,20210158,Informatika,5,70.0
TR2438,IT Support,CV Digital Konsultan,3,20220346,Teknik Elektro,5,70.0
TR2438,IT Support,CV Digital Konsultan,3,20210378,Informatika,6,70.0
TR2438,IT Support,CV Digital Konsultan,3,20210383,Teknik Elektro,5,70.0
TR2438,IT Support,CV Digital Konsultan,3,20220614,Teknik Elektro,5,70.0
TR2439,Research Assistant,PT Sukses Konsultan,4,20221132,Statistika,5,70.0
TR2439,Research Assistant,PT Sukses Konsultan,4,20221283,Statistika,5,70.0
TR2439,Research Assistant,PT Sukses Konsultan,4,20212648,Statistika,5,70.0
TR2439,Research Assistant,PT Sukses Konsultan,4,20222716,Statistika,5,70.0
TR2439,Research Assistant,PT Sukses Konsultan,4,20202876,Agroteknologi,7,70.0
TR244,Customer Service Intern,PT Cipta Pratama,4,20210026,Psikologi,6,70.0
TR244,Customer Service Intern,PT Cipta Pratama,4,20220356,Psikologi,5,70.0
TR244,Customer Service Intern,PT Cipta Pratama,4,20220381,Ilmu Komunikasi,5,70.0
TR244,Customer Service Intern,PT Cipta Pratama,4,20200737,Ilmu Komunikasi,8,70.0
TR244,Customer Service Intern,PT Cipta Pratama,4,20211268,Ilmu Komunikasi,5,70.0
TR2440,Geologist Intern,PT Solusi Karya,1,20210492,Teknik Sipil,5,70.0
TR2440,Geologist Intern,PT Solusi Karya,1,20211636,Teknik Sipil,7,70.0
TR2440,Geologist Intern,PT Solusi Karya,1,20221706,Teknik Sipil,5,70.0
TR2440,Geologist Intern,PT Solusi Karya,1,20212388,Teknik Sipil,6,70.0
TR2440,Geologist Intern,PT Solusi Karya,1,20213404,Teknik Sipil,7,70.0
TR2441,Quality Control Staff,PT Bina Bersama,4,20200420,Teknik Industri,7,70.0
TR2441,Quality Control Staff,PT Bina Bersama,4,20200432,Teknik Industri,8,70.0
TR2441,Quality Control Staff,PT Bina Bersama,4,20200657,Teknik Mesin,7,70.0
TR2441,Quality Control Staff,PT Bina Bersama,4,20193490,Teknik Industri,11,70.0
TR2441,Quality Control Staff,PT Bina Bersama,4,20206493,Teknik Industri,8,70.0
TR2442,Business Development Intern,PT Mega Utama,3,20200697,Ilmu Komunikasi,9,70.0
TR2442,Business Development Intern,PT Mega Utama,3,20201042,Ilmu Komunikasi,8,70.0
TR2442,Business Development Intern,PT Mega Utama,3,20203749,Manajemen,7,70.0
TR2442,Business Development Intern,PT Mega Utama,3,20215935,Ilmu Komunikasi,7,70.0
TR2442,Business Development Intern,PT Mega Utama,3,202115801,Ilmu Komunikasi,7,70.0
TR2443,Data Analyst,PT Sentosa Konsultan,1,20193988,Statistika,11,94.0
TR2443,Data Analyst,PT Sentosa Konsultan,1,202113265,Statistika,7,94.0
TR2443,Data Analyst,PT Sentosa Konsultan,1,202013923,Statistika,8,94.0
TR2443,Data Analyst,PT Sentosa Konsultan,1,202122258,Statistika,7,94.0
TR2443,Data Analyst,PT Sentosa Konsultan,1,20209832,Statistika,7,88.0
TR2444,Accounting Staff,PT Graha Logistik,3,202011893,Akuntansi,8,100.0
TR2444,Accounting Staff,PT Graha Logistik,3,202018709,Akuntansi,9,100.0
TR2444,Accounting Staff,PT Graha Logistik,3,202122269,Akuntansi,7,100.0
TR2444,Accounting Staff,PT Graha Logistik,3,20208175,Akuntansi,9,90.0
TR2444,Accounting Staff,PT Graha Logistik,3,20198877,Akuntansi,9,90.0
TR2445,Business Development Intern,PT Cipta Logistik,3,20210411,Manajemen,5,70.0
TR2445,Business Development Intern,PT Cipta Logistik,3,20220445,Manajemen,5,70.0
TR2445,Business Development Intern,PT Cipta Logistik,3,20190498,Ekonomi Pembangunan,9,70.0
TR2445,Business Development Intern,PT Cipta Logistik,3,20193066,Ekonomi Pembangunan,11,70.0
TR2445,Business Development Intern,PT Cipta Logistik,3,20203749,Manajemen,7,70.0
TR2446,IT Staff,PT Mega Solusi,1,20210409,Sistem Informasi,7,70.0
TR2446,IT Staff,PT Mega Solusi,1,20191335,Informatika,11,70.0
TR2446,IT Staff,PT Mega Solusi,1,20212546,Sistem Informasi,6,70.0
TR2446,IT Staff,PT Mega Solusi,1,20203510,Informatika,9,70.0
TR2446,IT Staff,PT Mega Solusi,1,20213622,Sistem Informasi,7,70.0
TR2447,Quality Control Staff,CV Makmur Bangsa,4,20200889,Farmasi,9,70.0
TR2447,Quality Control Staff,CV Makmur Bangsa,4,20202583,Agroteknologi,9,70.0
TR2447,Quality Control Staff,CV Makmur Bangsa,4,20202912,Farmasi,9,70.0
TR2447,Quality Control Staff,CV Makmur Bangsa,4,20203315,Agroteknologi,9,70.0
TR2447,Quality Control Staff,CV Makmur Bangsa,4,20214950,Farmasi,7,70.0
TR2448,Lab Technician Intern,PT Bangkit Inovasi,1,20200059,Farmasi,9,70.0
TR2448,Lab Technician Intern,PT Bangkit Inovasi,1,20200620,Farmasi,7,70.0
TR2448,Lab Technician Intern,PT Bangkit Inovasi,1,20211065,Agroteknologi,6,70.0
TR2448,Lab Technician Intern,PT Bangkit Inovasi,1,20211224,Farmasi,5,70.0
TR2448,Lab Technician Intern,PT Bangkit Inovasi,1,20211589,Agroteknologi,6,70.0
TR245,Operations Intern,PT Inovasi Makmur,1,20210265,Teknik Industri,7,70.0
TR245,Operations Intern,PT Inovasi Makmur,1,20210885,Manajemen,6,70.0
TR245,Operations Intern,PT Inovasi Makmur,1,20200948,Teknik Industri,7,70.0
TR245,Operations Intern,PT Inovasi Makmur,1,20211235,Manajemen,6,70.0
TR245,Operations Intern,PT Inovasi Makmur,1,20201362,Teknik Industri,7,70.0
TR2451,Marketing Intern,CV Mandiri Terapan,2,20220631,Ilmu Komunikasi,5,70.0
TR2451,Marketing Intern,CV Mandiri Terapan,2,20210885,Manajemen,6,70.0
TR2451,Marketing Intern,CV Mandiri Terapan,2,20221136,Ilmu Komunikasi,5,70.0
TR2451,Marketing Intern,CV Mandiri Terapan,2,20211235,Manajemen,6,70.0
TR2451,Marketing Intern,CV Mandiri Terapan,2,20191461,Ilmu Komunikasi,11,70.0
TR2452,Frontend Developer,PT Digital Mandiri,5,20200418,Pendidikan Teknik Informatika,7,92.5
TR2452,Frontend Developer,PT Digital Mandiri,5,20202514,Pendidikan Teknik Informatika,9,92.5
TR2452,Frontend Developer,PT Digital Mandiri,5,20219700,Pendidikan Teknik Informatika,5,92.5
TR2452,Frontend Developer,PT Digital Mandiri,5,201915019,Pendidikan Teknik Informatika,9,92.5
TR2452,Frontend Developer,PT Digital Mandiri,5,202115935,Pendidikan Teknik Informatika,6,92.5
TR2453,IT Support,PT Digital Utama,3,20210158,Informatika,5,70.0
TR2453,IT Support,PT Digital Utama,3,20200322,Sistem Informasi,7,70.0
TR2453,IT Support,PT Digital Utama,3,20210378,Informatika,6,70.0
TR2453,IT Support,PT Digital Utama,3,20210709,Informatika,6,70.0
TR2453,IT Support,PT Digital Utama,3,20200739,Informatika,9,70.0
TR2454,Environmental Analyst,PT Global Analitika,3,20200135,Teknik Sipil,9,70.0
TR2454,Environmental Analyst,PT Global Analitika,3,20211596,Teknik Sipil,6,70.0
TR2454,Environmental Analyst,PT Global Analitika,3,20202583,Agroteknologi,9,70.0
TR2454,Environmental Analyst,PT Global Analitika,3,20203315,Agroteknologi,9,70.0
TR2454,Environmental Analyst,PT Global Analitika,3,20205075,Teknik Sipil,8,70.0
TR2456,Business Development Intern,CV Sejahtera Perkasa,1,20200116,Ekonomi Pembangunan,9,70.0
TR2456,Business Development Intern,CV Sejahtera Perkasa,1,20220299,Ilmu Komunikasi,4,70.0
TR2456,Business Development Intern,CV Sejahtera Perkasa,1,20220358,Ekonomi Pembangunan,5,70.0
TR2456,Business Development Intern,CV Sejahtera Perkasa,1,20220631,Ilmu Komunikasi,5,70.0
TR2456,Business Development Intern,CV Sejahtera Perkasa,1,20220919,Ekonomi Pembangunan,5,70.0
TR2457,Production Engineer Intern,CV Sukses Bangsa,5,20210265,Teknik Industri,7,70.0
TR2457,Production Engineer Intern,CV Sukses Bangsa,5,20200670,Teknik Mesin,7,70.0
TR2457,Production Engineer Intern,CV Sukses Bangsa,5,20200723,Teknik Mesin,8,70.0
TR2457,Production Engineer Intern,CV Sukses Bangsa,5,20200948,Teknik Industri,7,70.0
TR2457,Production Engineer Intern,CV Sukses Bangsa,5,20201362,Teknik Industri,7,70.0
TR2458,Curriculum Developer,PT Abadi Gemilang,1,20202091,Pendidikan Teknik Informatika,9,70.0
TR2458,Curriculum Developer,PT Abadi Gemilang,1,20202315,Psikologi,7,70.0
TR2458,Curriculum Developer,PT Abadi Gemilang,1,20212991,Psikologi,6,70.0
TR2458,Curriculum Developer,PT Abadi Gemilang,1,20204917,Pendidikan Teknik Informatika,7,70.0
TR2458,Curriculum Developer,PT Abadi Gemilang,1,20214949,Pendidikan Teknik Informatika,7,70.0
TR2459,IT Staff,PT Andalas Utama,3,20200131,Informatika,7,70.0
TR2459,IT Staff,PT Andalas Utama,3,20190245,Informatika,9,70.0
TR2459,IT Staff,PT Andalas Utama,3,20220305,Informatika,5,70.0
TR2459,IT Staff,PT Andalas Utama,3,20210342,Sistem Informasi,5,70.0
TR2459,IT Staff,PT Andalas Utama,3,20220601,Sistem Informasi,5,70.0
TR246,Actuarial Analyst Intern,CV Bumi Data,5,20210173,Akuntansi,7,70.0
TR246,Actuarial Analyst Intern,CV Bumi Data,5,20210183,Akuntansi,7,70.0
TR246,Actuarial Analyst Intern,CV Bumi Data,5,20220374,Akuntansi,5,70.0
TR246,Actuarial Analyst Intern,CV Bumi Data,5,20210406,Akuntansi,7,70.0
TR246,Actuarial Analyst Intern,CV Bumi Data,5,20190423,Akuntansi,11,70.0
TR2461,Business Development Intern,PT Prima Systems,2,20200697,Ilmu Komunikasi,9,70.0
TR2461,Business Development Intern,PT Prima Systems,2,20201042,Ilmu Komunikasi,8,70.0
TR2461,Business Development Intern,PT Prima Systems,2,20203749,Manajemen,7,70.0
TR2461,Business Development Intern,PT Prima Systems,2,20215935,Ilmu Komunikasi,7,70.0
TR2461,Business Development Intern,PT Prima Systems,2,20216359,Ilmu Komunikasi,6,70.0
TR2462,Agricultural Engineer Intern,CV Media Global,1,20211065,Agroteknologi,6,70.0
TR2462,Agricultural Engineer Intern,CV Media Global,1,20211589,Agroteknologi,6,70.0
TR2462,Agricultural Engineer Intern,CV Media Global,1,20212112,Agroteknologi,6,70.0
TR2462,Agricultural Engineer Intern,CV Media Global,1,20202139,Agroteknologi,9,70.0
TR2462,Agricultural Engineer Intern,CV Media Global,1,20203672,Agroteknologi,9,70.0
TR2465,Data Analyst,CV Global Digital,2,20193988,Statistika,11,94.0
TR2465,Data Analyst,CV Global Digital,2,202113265,Statistika,7,94.0
TR2465,Data Analyst,CV Global Digital,2,202013923,Statistika,8,94.0
TR2465,Data Analyst,CV Global Digital,2,202122258,Statistika,7,94.0
TR2465,Data Analyst,CV Global Digital,2,20212219,Statistika,6,88.0
TR2467,Customer Service Intern,PT Inti Solusi,3,20210411,Manajemen,5,70.0
TR2467,Customer Service Intern,PT Inti Solusi,3,20220445,Manajemen,5,70.0
TR2467,Customer Service Intern,PT Inti Solusi,3,20220568,Psikologi,5,70.0
TR2467,Customer Service Intern,PT Inti Solusi,3,20202315,Psikologi,7,70.0
TR2467,Customer Service Intern,PT Inti Solusi,3,20212991,Psikologi,6,70.0
TR2468,Data Analyst,PT Sentosa Karya,1,20210378,Informatika,6,82.0
TR2468,Data Analyst,PT Sentosa Karya,1,20200739,Informatika,9,82.0
TR2468,Data Analyst,PT Sentosa Karya,1,20221535,Manajemen,4,82.0
TR2468,Data Analyst,PT Sentosa Karya,1,20223635,Manajemen,5,82.0
TR2468,Data Analyst,PT Sentosa Karya,1,20203952,Manajemen,9,82.0
TR247,Store Supervisor Intern,CV Esa Digital,2,20213216,Manajemen,7,70.0
TR247,Store Supervisor Intern,CV Esa Digital,2,20203952,Manajemen,9,70.0
TR247,Store Supervisor Intern,CV Esa Digital,2,20214614,Manajemen,7,70.0
TR247,Store Supervisor Intern,CV Esa Digital,2,20204952,Manajemen,9,70.0
TR247,Store Supervisor Intern,CV Esa Digital,2,20205050,Manajemen,7,70.0
TR2470,Quality Control Staff,PT Kreasi Global,1,20210265,Teknik Industri,7,70.0
TR2470,Quality Control Staff,PT Kreasi Global,1,20200948,Teknik Industri,7,70.0
TR2470,Quality Control Staff,PT Kreasi Global,1,20211065,Agroteknologi,6,70.0
TR2470,Quality Control Staff,PT Kreasi Global,1,20201362,Teknik Industri,7,70.0
TR2470,Quality Control Staff,PT Kreasi Global,1,20211589,Agroteknologi,6,70.0
TR2471,HSE Intern,PT Sejahtera Inovasi,4,20210265,Teknik Industri,7,70.0
TR2471,HSE Intern,PT Sejahtera Inovasi,4,20210304,Teknik Mesin,5,70.0
TR2471,HSE Intern,PT Sejahtera Inovasi,4,20200670,Teknik Mesin,7,70.0
TR2471,HSE Intern,PT Sejahtera Inovasi,4,20200723,Teknik Mesin,8,70.0
TR2471,HSE Intern,PT Sejahtera Inovasi,4,20220771,Teknik Mesin,5,70.0
TR2472,Lab Technician Intern,CV Sinergi Karya,1,20210272,Farmasi,6,70.0
TR2472,Lab Technician Intern,CV Sinergi Karya,1,20222488,Farmasi,5,70.0
TR2472,Lab Technician Intern,CV Sinergi Karya,1,20202876,Agroteknologi,7,70.0
TR2472,Lab Technician Intern,CV Sinergi Karya,1,20213165,Agroteknologi,7,70.0
